k,support,support_frac,items,items_readable
3,49,0.052916,islamabad|restaurant_islamabad|اسلام_آباد,"islamabad, restaurant_islamabad, اسلام_آباد"
3,49,0.052916,islamabad|restaurant|آباد,"islamabad, restaurant, آباد"
3,49,0.052916,islamabad|restaurant|اسلام,"islamabad, restaurant, اسلام"
3,49,0.052916,islamabad|restaurant|اسلام_آباد,"islamabad, restaurant, اسلام_آباد"
3,49,0.052916,islamabad|tag:amenity=restaurant|آباد,"islamabad, tag:amenity=restaurant, آباد"
3,49,0.052916,islamabad|tag:amenity=restaurant|اسلام,"islamabad, tag:amenity=restaurant, اسلام"
3,49,0.052916,islamabad|tag:amenity=restaurant|اسلام_آباد,"islamabad, tag:amenity=restaurant, اسلام_آباد"
3,49,0.052916,restaurant_islamabad|tag:amenity=restaurant|آباد,"restaurant_islamabad, tag:amenity=restaurant, آباد"
3,49,0.052916,restaurant_islamabad|tag:amenity=restaurant|اسلام,"restaurant_islamabad, tag:amenity=restaurant, اسلام"
3,49,0.052916,restaurant_islamabad|tag:amenity=restaurant|اسلام_آباد,"restaurant_islamabad, tag:amenity=restaurant, اسلام_آباد"
3,49,0.052916,restaurant_islamabad|آباد|اسلام,"restaurant_islamabad, آباد, اسلام"
3,49,0.052916,restaurant_islamabad|آباد|اسلام_آباد,"restaurant_islamabad, آباد, اسلام_آباد"
3,49,0.052916,restaurant_islamabad|اسلام|اسلام_آباد,"restaurant_islamabad, اسلام, اسلام_آباد"
3,49,0.052916,restaurant|restaurant_islamabad|آباد,"restaurant, restaurant_islamabad, آباد"
3,49,0.052916,restaurant|restaurant_islamabad|اسلام,"restaurant, restaurant_islamabad, اسلام"
3,49,0.052916,restaurant|restaurant_islamabad|اسلام_آباد,"restaurant, restaurant_islamabad, اسلام_آباد"
3,49,0.052916,restaurant|tag:amenity=restaurant|آباد,"restaurant, tag:amenity=restaurant, آباد"
3,49,0.052916,restaurant|tag:amenity=restaurant|اسلام,"restaurant, tag:amenity=restaurant, اسلام"
3,49,0.052916,restaurant|tag:amenity=restaurant|اسلام_آباد,"restaurant, tag:amenity=restaurant, اسلام_آباد"
3,49,0.052916,restaurant|آباد|اسلام,"restaurant, آباد, اسلام"
3,49,0.052916,restaurant|آباد|اسلام_آباد,"restaurant, آباد, اسلام_آباد"
3,49,0.052916,restaurant|اسلام|اسلام_آباد,"restaurant, اسلام, اسلام_آباد"
3,49,0.052916,tag:amenity=restaurant|آباد|اسلام,"tag:amenity=restaurant, آباد, اسلام"
3,49,0.052916,tag:amenity=restaurant|آباد|اسلام_آباد,"tag:amenity=restaurant, آباد, اسلام_آباد"
3,49,0.052916,tag:amenity=restaurant|اسلام|اسلام_آباد,"tag:amenity=restaurant, اسلام, اسلام_آباد"
3,48,0.051836,amenity_school|islamabad|آباد,"amenity_school, islamabad, آباد"
3,48,0.051836,amenity_school|islamabad|اسلام,"amenity_school, islamabad, اسلام"
3,48,0.051836,amenity_school|islamabad|اسلام_آباد,"amenity_school, islamabad, اسلام_آباد"
3,48,0.051836,amenity_school|school_islamabad|آباد,"amenity_school, school_islamabad, آباد"
3,48,0.051836,amenity_school|school_islamabad|اسلام,"amenity_school, school_islamabad, اسلام"
3,48,0.051836,amenity_school|school_islamabad|اسلام_آباد,"amenity_school, school_islamabad, اسلام_آباد"
3,48,0.051836,amenity_school|school|آباد,"amenity_school, school, آباد"
3,48,0.051836,amenity_school|school|اسلام,"amenity_school, school, اسلام"
3,48,0.051836,amenity_school|school|اسلام_آباد,"amenity_school, school, اسلام_آباد"
3,48,0.051836,amenity_school|tag:amenity=school|آباد,"amenity_school, tag:amenity=school, آباد"
3,48,0.051836,amenity_school|tag:amenity=school|اسلام,"amenity_school, tag:amenity=school, اسلام"
3,48,0.051836,amenity_school|tag:amenity=school|اسلام_آباد,"amenity_school, tag:amenity=school, اسلام_آباد"
3,48,0.051836,amenity_school|آباد|اسلام,"amenity_school, آباد, اسلام"
3,48,0.051836,amenity_school|آباد|اسلام_آباد,"amenity_school, آباد, اسلام_آباد"
3,48,0.051836,amenity_school|اسلام|اسلام_آباد,"amenity_school, اسلام, اسلام_آباد"
3,48,0.051836,amenity|amenity_school|آباد,"amenity, amenity_school, آباد"
3,48,0.051836,amenity|amenity_school|اسلام,"amenity, amenity_school, اسلام"
3,48,0.051836,amenity|amenity_school|اسلام_آباد,"amenity, amenity_school, اسلام_آباد"
3,48,0.051836,amenity|school_islamabad|آباد,"amenity, school_islamabad, آباد"
3,48,0.051836,amenity|school_islamabad|اسلام,"amenity, school_islamabad, اسلام"
3,48,0.051836,amenity|school_islamabad|اسلام_آباد,"amenity, school_islamabad, اسلام_آباد"
3,48,0.051836,amenity|tag:amenity=school|آباد,"amenity, tag:amenity=school, آباد"
3,48,0.051836,amenity|tag:amenity=school|اسلام,"amenity, tag:amenity=school, اسلام"
3,48,0.051836,amenity|tag:amenity=school|اسلام_آباد,"amenity, tag:amenity=school, اسلام_آباد"
3,48,0.051836,islamabad|school_islamabad|آباد,"islamabad, school_islamabad, آباد"
3,48,0.051836,islamabad|school_islamabad|اسلام,"islamabad, school_islamabad, اسلام"
3,48,0.051836,islamabad|school_islamabad|اسلام_آباد,"islamabad, school_islamabad, اسلام_آباد"
3,48,0.051836,islamabad|tag:amenity=school|آباد,"islamabad, tag:amenity=school, آباد"
3,48,0.051836,islamabad|tag:amenity=school|اسلام,"islamabad, tag:amenity=school, اسلام"
3,48,0.051836,islamabad|tag:amenity=school|اسلام_آباد,"islamabad, tag:amenity=school, اسلام_آباد"
3,48,0.051836,school_islamabad|tag:amenity=school|آباد,"school_islamabad, tag:amenity=school, آباد"
3,48,0.051836,school_islamabad|tag:amenity=school|اسلام,"school_islamabad, tag:amenity=school, اسلام"
3,48,0.051836,school_islamabad|tag:amenity=school|اسلام_آباد,"school_islamabad, tag:amenity=school, اسلام_آباد"
3,48,0.051836,school_islamabad|آباد|اسلام,"school_islamabad, آباد, اسلام"
3,48,0.051836,school_islamabad|آباد|اسلام_آباد,"school_islamabad, آباد, اسلام_آباد"
3,48,0.051836,school_islamabad|اسلام|اسلام_آباد,"school_islamabad, اسلام, اسلام_آباد"
3,48,0.051836,school|school_islamabad|آباد,"school, school_islamabad, آباد"
3,48,0.051836,school|school_islamabad|اسلام,"school, school_islamabad, اسلام"
3,48,0.051836,school|school_islamabad|اسلام_آباد,"school, school_islamabad, اسلام_آباد"
3,48,0.051836,school|tag:amenity=school|آباد,"school, tag:amenity=school, آباد"
3,48,0.051836,school|tag:amenity=school|اسلام,"school, tag:amenity=school, اسلام"
3,48,0.051836,school|tag:amenity=school|اسلام_آباد,"school, tag:amenity=school, اسلام_آباد"
3,48,0.051836,tag:amenity=school|آباد|اسلام,"tag:amenity=school, آباد, اسلام"
3,48,0.051836,tag:amenity=school|آباد|اسلام_آباد,"tag:amenity=school, آباد, اسلام_آباد"
3,48,0.051836,tag:amenity=school|اسلام|اسلام_آباد,"tag:amenity=school, اسلام, اسلام_آباد"
3,47,0.050756,amenity_mosque|islamabad|masjid,"amenity_mosque, islamabad, masjid"
3,47,0.050756,amenity_mosque|masjid|mosque,"amenity_mosque, masjid, mosque"
3,47,0.050756,amenity_mosque|masjid|mosque_islamabad,"amenity_mosque, masjid, mosque_islamabad"
3,47,0.050756,amenity|amenity_mosque|masjid,"amenity, amenity_mosque, masjid"
3,47,0.050756,amenity|islamabad|masjid,"amenity, islamabad, masjid"
3,47,0.050756,amenity|masjid|mosque,"amenity, masjid, mosque"
3,47,0.050756,amenity|masjid|mosque_islamabad,"amenity, masjid, mosque_islamabad"
3,47,0.050756,islamabad|masjid|mosque,"islamabad, masjid, mosque"
3,47,0.050756,islamabad|masjid|mosque_islamabad,"islamabad, masjid, mosque_islamabad"
3,47,0.050756,masjid|mosque|mosque_islamabad,"masjid, mosque, mosque_islamabad"
3,46,0.049676,amenity_bank|bank_islamabad|islamabad,"amenity_bank, bank_islamabad, islamabad"
3,46,0.049676,amenity_bank|bank_islamabad|tag:amenity=bank,"amenity_bank, bank_islamabad, tag:amenity=bank"
3,46,0.049676,amenity_bank|bank|bank_islamabad,"amenity_bank, bank, bank_islamabad"
3,46,0.049676,amenity_bank|bank|islamabad,"amenity_bank, bank, islamabad"
3,46,0.049676,amenity_bank|bank|tag:amenity=bank,"amenity_bank, bank, tag:amenity=bank"
3,46,0.049676,amenity_bank|islamabad|tag:amenity=bank,"amenity_bank, islamabad, tag:amenity=bank"
3,46,0.049676,amenity|amenity_bank|bank,"amenity, amenity_bank, bank"
3,46,0.049676,amenity|amenity_bank|bank_islamabad,"amenity, amenity_bank, bank_islamabad"
3,46,0.049676,amenity|amenity_bank|islamabad,"amenity, amenity_bank, islamabad"
3,46,0.049676,amenity|amenity_bank|tag:amenity=bank,"amenity, amenity_bank, tag:amenity=bank"
3,46,0.049676,amenity|bank_islamabad|islamabad,"amenity, bank_islamabad, islamabad"
3,46,0.049676,amenity|bank_islamabad|tag:amenity=bank,"amenity, bank_islamabad, tag:amenity=bank"
3,46,0.049676,amenity|bank|bank_islamabad,"amenity, bank, bank_islamabad"
3,46,0.049676,amenity|bank|islamabad,"amenity, bank, islamabad"
3,46,0.049676,amenity|bank|tag:amenity=bank,"amenity, bank, tag:amenity=bank"
3,46,0.049676,amenity|islamabad|tag:amenity=bank,"amenity, islamabad, tag:amenity=bank"
3,46,0.049676,bank_islamabad|islamabad|tag:amenity=bank,"bank_islamabad, islamabad, tag:amenity=bank"
3,46,0.049676,bank|bank_islamabad|islamabad,"bank, bank_islamabad, islamabad"
3,46,0.049676,bank|bank_islamabad|tag:amenity=bank,"bank, bank_islamabad, tag:amenity=bank"
3,46,0.049676,bank|islamabad|tag:amenity=bank,"bank, islamabad, tag:amenity=bank"
3,45,0.048596,amenity_hospital|hospital_islamabad|islamabad,"amenity_hospital, hospital_islamabad, islamabad"
3,45,0.048596,amenity_hospital|hospital_islamabad|tag:amenity=hospital,"amenity_hospital, hospital_islamabad, tag:amenity=hospital"
3,45,0.048596,amenity_hospital|hospital|hospital_islamabad,"amenity_hospital, hospital, hospital_islamabad"
3,45,0.048596,amenity_hospital|hospital|islamabad,"amenity_hospital, hospital, islamabad"
3,45,0.048596,amenity_hospital|hospital|tag:amenity=hospital,"amenity_hospital, hospital, tag:amenity=hospital"
3,45,0.048596,amenity_hospital|islamabad|tag:amenity=hospital,"amenity_hospital, islamabad, tag:amenity=hospital"
3,45,0.048596,amenity_mosque|masjid|tag:amenity=place_of_worship,"amenity_mosque, masjid, tag:amenity=place_of_worship"
3,45,0.048596,amenity|amenity_hospital|hospital,"amenity, amenity_hospital, hospital"
3,45,0.048596,amenity|amenity_hospital|hospital_islamabad,"amenity, amenity_hospital, hospital_islamabad"
3,45,0.048596,amenity|amenity_hospital|islamabad,"amenity, amenity_hospital, islamabad"
3,45,0.048596,amenity|amenity_hospital|tag:amenity=hospital,"amenity, amenity_hospital, tag:amenity=hospital"
3,45,0.048596,amenity|hospital_islamabad|islamabad,"amenity, hospital_islamabad, islamabad"
3,45,0.048596,amenity|hospital_islamabad|tag:amenity=hospital,"amenity, hospital_islamabad, tag:amenity=hospital"
3,45,0.048596,amenity|hospital|hospital_islamabad,"amenity, hospital, hospital_islamabad"
3,45,0.048596,amenity|hospital|islamabad,"amenity, hospital, islamabad"
3,45,0.048596,amenity|hospital|tag:amenity=hospital,"amenity, hospital, tag:amenity=hospital"
3,45,0.048596,amenity|islamabad|tag:amenity=hospital,"amenity, islamabad, tag:amenity=hospital"
3,45,0.048596,amenity|masjid|tag:amenity=place_of_worship,"amenity, masjid, tag:amenity=place_of_worship"
3,45,0.048596,hospital_islamabad|islamabad|tag:amenity=hospital,"hospital_islamabad, islamabad, tag:amenity=hospital"
3,45,0.048596,hospital|hospital_islamabad|islamabad,"hospital, hospital_islamabad, islamabad"
3,45,0.048596,hospital|hospital_islamabad|tag:amenity=hospital,"hospital, hospital_islamabad, tag:amenity=hospital"
3,45,0.048596,hospital|islamabad|tag:amenity=hospital,"hospital, islamabad, tag:amenity=hospital"
3,45,0.048596,islamabad|masjid|tag:amenity=place_of_worship,"islamabad, masjid, tag:amenity=place_of_worship"
3,45,0.048596,masjid|mosque_islamabad|tag:amenity=place_of_worship,"masjid, mosque_islamabad, tag:amenity=place_of_worship"
3,45,0.048596,masjid|mosque|tag:amenity=place_of_worship,"masjid, mosque, tag:amenity=place_of_worship"
3,44,0.047516,islamabad|natural_water|tag:natural=water,"islamabad, natural_water, tag:natural=water"
3,44,0.047516,islamabad|natural_water|water,"islamabad, natural_water, water"
3,44,0.047516,islamabad|natural_water|water_islamabad,"islamabad, natural_water, water_islamabad"
3,44,0.047516,islamabad|natural|natural_water,"islamabad, natural, natural_water"
3,44,0.047516,islamabad|natural|tag:natural=water,"islamabad, natural, tag:natural=water"
3,44,0.047516,islamabad|natural|water,"islamabad, natural, water"
3,44,0.047516,islamabad|natural|water_islamabad,"islamabad, natural, water_islamabad"
3,44,0.047516,islamabad|tag:natural=water|water,"islamabad, tag:natural=water, water"
3,44,0.047516,islamabad|tag:natural=water|water_islamabad,"islamabad, tag:natural=water, water_islamabad"
3,44,0.047516,islamabad|water|water_islamabad,"islamabad, water, water_islamabad"
3,44,0.047516,natural_water|tag:natural=water|water,"natural_water, tag:natural=water, water"
3,44,0.047516,natural_water|tag:natural=water|water_islamabad,"natural_water, tag:natural=water, water_islamabad"
3,44,0.047516,natural_water|water|water_islamabad,"natural_water, water, water_islamabad"
3,44,0.047516,natural|natural_water|tag:natural=water,"natural, natural_water, tag:natural=water"
3,44,0.047516,natural|natural_water|water,"natural, natural_water, water"
3,44,0.047516,natural|natural_water|water_islamabad,"natural, natural_water, water_islamabad"
3,44,0.047516,natural|tag:natural=water|water,"natural, tag:natural=water, water"
3,44,0.047516,natural|tag:natural=water|water_islamabad,"natural, tag:natural=water, water_islamabad"
3,44,0.047516,natural|water|water_islamabad,"natural, water, water_islamabad"
3,44,0.047516,tag:natural=water|water|water_islamabad,"tag:natural=water, water, water_islamabad"
3,42,0.045356,hotel|islamabad|آباد,"hotel, islamabad, آباد"
3,42,0.045356,hotel|islamabad|اسلام,"hotel, islamabad, اسلام"
3,42,0.045356,hotel|islamabad|اسلام_آباد,"hotel, islamabad, اسلام_آباد"
3,42,0.045356,hotel|آباد|اسلام,"hotel, آباد, اسلام"
3,42,0.045356,hotel|آباد|اسلام_آباد,"hotel, آباد, اسلام_آباد"
3,42,0.045356,hotel|اسلام|اسلام_آباد,"hotel, اسلام, اسلام_آباد"
3,42,0.045356,islamabad|shop_supermarket|supermarket,"islamabad, shop_supermarket, supermarket"
3,42,0.045356,islamabad|shop_supermarket|supermarket_islamabad,"islamabad, shop_supermarket, supermarket_islamabad"
3,42,0.045356,islamabad|shop_supermarket|tag:shop=supermarket,"islamabad, shop_supermarket, tag:shop=supermarket"
3,42,0.045356,islamabad|shop|shop_supermarket,"islamabad, shop, shop_supermarket"
3,42,0.045356,islamabad|shop|supermarket,"islamabad, shop, supermarket"
3,42,0.045356,islamabad|shop|supermarket_islamabad,"islamabad, shop, supermarket_islamabad"
3,42,0.045356,islamabad|shop|tag:shop=supermarket,"islamabad, shop, tag:shop=supermarket"
3,42,0.045356,islamabad|supermarket_islamabad|tag:shop=supermarket,"islamabad, supermarket_islamabad, tag:shop=supermarket"
3,42,0.045356,islamabad|supermarket|supermarket_islamabad,"islamabad, supermarket, supermarket_islamabad"
3,42,0.045356,islamabad|supermarket|tag:shop=supermarket,"islamabad, supermarket, tag:shop=supermarket"
3,42,0.045356,shop_supermarket|supermarket_islamabad|tag:shop=supermarket,"shop_supermarket, supermarket_islamabad, tag:shop=supermarket"
3,42,0.045356,shop_supermarket|supermarket|supermarket_islamabad,"shop_supermarket, supermarket, supermarket_islamabad"
3,42,0.045356,shop_supermarket|supermarket|tag:shop=supermarket,"shop_supermarket, supermarket, tag:shop=supermarket"
3,42,0.045356,shop|shop_supermarket|supermarket,"shop, shop_supermarket, supermarket"
3,42,0.045356,shop|shop_supermarket|supermarket_islamabad,"shop, shop_supermarket, supermarket_islamabad"
3,42,0.045356,shop|shop_supermarket|tag:shop=supermarket,"shop, shop_supermarket, tag:shop=supermarket"
3,42,0.045356,shop|supermarket_islamabad|tag:shop=supermarket,"shop, supermarket_islamabad, tag:shop=supermarket"
3,42,0.045356,shop|supermarket|supermarket_islamabad,"shop, supermarket, supermarket_islamabad"
3,42,0.045356,shop|supermarket|tag:shop=supermarket,"shop, supermarket, tag:shop=supermarket"
3,42,0.045356,supermarket|supermarket_islamabad|tag:shop=supermarket,"supermarket, supermarket_islamabad, tag:shop=supermarket"
3,41,0.044276,cafe|islamabad|آباد,"cafe, islamabad, آباد"
3,41,0.044276,cafe|islamabad|اسلام,"cafe, islamabad, اسلام"
3,41,0.044276,cafe|islamabad|اسلام_آباد,"cafe, islamabad, اسلام_آباد"
3,41,0.044276,cafe|آباد|اسلام,"cafe, آباد, اسلام"
3,41,0.044276,cafe|آباد|اسلام_آباد,"cafe, آباد, اسلام_آباد"
3,41,0.044276,cafe|اسلام|اسلام_آباد,"cafe, اسلام, اسلام_آباد"
3,41,0.044276,hotel_islamabad|islamabad|آباد,"hotel_islamabad, islamabad, آباد"
3,41,0.044276,hotel_islamabad|islamabad|اسلام,"hotel_islamabad, islamabad, اسلام"
3,41,0.044276,hotel_islamabad|islamabad|اسلام_آباد,"hotel_islamabad, islamabad, اسلام_آباد"
3,41,0.044276,hotel_islamabad|tag:tourism=hotel|آباد,"hotel_islamabad, tag:tourism=hotel, آباد"
3,41,0.044276,hotel_islamabad|tag:tourism=hotel|اسلام,"hotel_islamabad, tag:tourism=hotel, اسلام"
3,41,0.044276,hotel_islamabad|tag:tourism=hotel|اسلام_آباد,"hotel_islamabad, tag:tourism=hotel, اسلام_آباد"
3,41,0.044276,hotel_islamabad|tourism_hotel|آباد,"hotel_islamabad, tourism_hotel, آباد"
3,41,0.044276,hotel_islamabad|tourism_hotel|اسلام,"hotel_islamabad, tourism_hotel, اسلام"
3,41,0.044276,hotel_islamabad|tourism_hotel|اسلام_آباد,"hotel_islamabad, tourism_hotel, اسلام_آباد"
3,41,0.044276,hotel_islamabad|tourism|آباد,"hotel_islamabad, tourism, آباد"
3,41,0.044276,hotel_islamabad|tourism|اسلام,"hotel_islamabad, tourism, اسلام"
3,41,0.044276,hotel_islamabad|tourism|اسلام_آباد,"hotel_islamabad, tourism, اسلام_آباد"
3,41,0.044276,hotel_islamabad|آباد|اسلام,"hotel_islamabad, آباد, اسلام"
3,41,0.044276,hotel_islamabad|آباد|اسلام_آباد,"hotel_islamabad, آباد, اسلام_آباد"
3,41,0.044276,hotel_islamabad|اسلام|اسلام_آباد,"hotel_islamabad, اسلام, اسلام_آباد"
3,41,0.044276,hotel|hotel_islamabad|آباد,"hotel, hotel_islamabad, آباد"
3,41,0.044276,hotel|hotel_islamabad|اسلام,"hotel, hotel_islamabad, اسلام"
3,41,0.044276,hotel|hotel_islamabad|اسلام_آباد,"hotel, hotel_islamabad, اسلام_آباد"
3,41,0.044276,hotel|tag:tourism=hotel|آباد,"hotel, tag:tourism=hotel, آباد"
3,41,0.044276,hotel|tag:tourism=hotel|اسلام,"hotel, tag:tourism=hotel, اسلام"
3,41,0.044276,hotel|tag:tourism=hotel|اسلام_آباد,"hotel, tag:tourism=hotel, اسلام_آباد"
3,41,0.044276,hotel|tourism_hotel|آباد,"hotel, tourism_hotel, آباد"
3,41,0.044276,hotel|tourism_hotel|اسلام,"hotel, tourism_hotel, اسلام"
3,41,0.044276,hotel|tourism_hotel|اسلام_آباد,"hotel, tourism_hotel, اسلام_آباد"
3,41,0.044276,hotel|tourism|آباد,"hotel, tourism, آباد"
3,41,0.044276,hotel|tourism|اسلام,"hotel, tourism, اسلام"
3,41,0.044276,hotel|tourism|اسلام_آباد,"hotel, tourism, اسلام_آباد"
3,41,0.044276,islamabad|tag:tourism=hotel|آباد,"islamabad, tag:tourism=hotel, آباد"
3,41,0.044276,islamabad|tag:tourism=hotel|اسلام,"islamabad, tag:tourism=hotel, اسلام"
3,41,0.044276,islamabad|tag:tourism=hotel|اسلام_آباد,"islamabad, tag:tourism=hotel, اسلام_آباد"
3,41,0.044276,islamabad|tourism_hotel|آباد,"islamabad, tourism_hotel, آباد"
3,41,0.044276,islamabad|tourism_hotel|اسلام,"islamabad, tourism_hotel, اسلام"
3,41,0.044276,islamabad|tourism_hotel|اسلام_آباد,"islamabad, tourism_hotel, اسلام_آباد"
3,41,0.044276,islamabad|tourism|آباد,"islamabad, tourism, آباد"
3,41,0.044276,islamabad|tourism|اسلام,"islamabad, tourism, اسلام"
3,41,0.044276,islamabad|tourism|اسلام_آباد,"islamabad, tourism, اسلام_آباد"
3,41,0.044276,tag:tourism=hotel|tourism_hotel|آباد,"tag:tourism=hotel, tourism_hotel, آباد"
3,41,0.044276,tag:tourism=hotel|tourism_hotel|اسلام,"tag:tourism=hotel, tourism_hotel, اسلام"
3,41,0.044276,tag:tourism=hotel|tourism_hotel|اسلام_آباد,"tag:tourism=hotel, tourism_hotel, اسلام_آباد"
3,41,0.044276,tag:tourism=hotel|tourism|آباد,"tag:tourism=hotel, tourism, آباد"
3,41,0.044276,tag:tourism=hotel|tourism|اسلام,"tag:tourism=hotel, tourism, اسلام"
3,41,0.044276,tag:tourism=hotel|tourism|اسلام_آباد,"tag:tourism=hotel, tourism, اسلام_آباد"
3,41,0.044276,tag:tourism=hotel|آباد|اسلام,"tag:tourism=hotel, آباد, اسلام"
3,41,0.044276,tag:tourism=hotel|آباد|اسلام_آباد,"tag:tourism=hotel, آباد, اسلام_آباد"
3,41,0.044276,tag:tourism=hotel|اسلام|اسلام_آباد,"tag:tourism=hotel, اسلام, اسلام_آباد"
3,41,0.044276,tourism_hotel|آباد|اسلام,"tourism_hotel, آباد, اسلام"
3,41,0.044276,tourism_hotel|آباد|اسلام_آباد,"tourism_hotel, آباد, اسلام_آباد"
3,41,0.044276,tourism_hotel|اسلام|اسلام_آباد,"tourism_hotel, اسلام, اسلام_آباد"
3,41,0.044276,tourism|tourism_hotel|آباد,"tourism, tourism_hotel, آباد"
3,41,0.044276,tourism|tourism_hotel|اسلام,"tourism, tourism_hotel, اسلام"
3,41,0.044276,tourism|tourism_hotel|اسلام_آباد,"tourism, tourism_hotel, اسلام_آباد"
3,41,0.044276,tourism|آباد|اسلام,"tourism, آباد, اسلام"
3,41,0.044276,tourism|آباد|اسلام_آباد,"tourism, آباد, اسلام_آباد"
3,41,0.044276,tourism|اسلام|اسلام_آباد,"tourism, اسلام, اسلام_آباد"
3,40,0.043197,amenity_mosque|islamabad_اسلام|mosque,"amenity_mosque, islamabad_اسلام, mosque"
3,40,0.043197,amenity_mosque|islamabad_اسلام|mosque_islamabad,"amenity_mosque, islamabad_اسلام, mosque_islamabad"
3,40,0.043197,amenity_mosque|islamabad_اسلام|آباد,"amenity_mosque, islamabad_اسلام, آباد"
3,40,0.043197,amenity_mosque|islamabad_اسلام|اسلام,"amenity_mosque, islamabad_اسلام, اسلام"
3,40,0.043197,amenity_mosque|islamabad_اسلام|اسلام_آباد,"amenity_mosque, islamabad_اسلام, اسلام_آباد"
3,40,0.043197,amenity_mosque|islamabad|islamabad_اسلام,"amenity_mosque, islamabad, islamabad_اسلام"
3,40,0.043197,amenity|amenity_mosque|islamabad_اسلام,"amenity, amenity_mosque, islamabad_اسلام"
3,40,0.043197,amenity|cafe|آباد,"amenity, cafe, آباد"
3,40,0.043197,amenity|cafe|اسلام,"amenity, cafe, اسلام"
3,40,0.043197,amenity|cafe|اسلام_آباد,"amenity, cafe, اسلام_آباد"
3,40,0.043197,amenity|islamabad_اسلام|mosque,"amenity, islamabad_اسلام, mosque"
3,40,0.043197,amenity|islamabad_اسلام|mosque_islamabad,"amenity, islamabad_اسلام, mosque_islamabad"
3,40,0.043197,islamabad_اسلام|mosque_islamabad|آباد,"islamabad_اسلام, mosque_islamabad, آباد"
3,40,0.043197,islamabad_اسلام|mosque_islamabad|اسلام,"islamabad_اسلام, mosque_islamabad, اسلام"
3,40,0.043197,islamabad_اسلام|mosque_islamabad|اسلام_آباد,"islamabad_اسلام, mosque_islamabad, اسلام_آباد"
3,40,0.043197,islamabad_اسلام|mosque|mosque_islamabad,"islamabad_اسلام, mosque, mosque_islamabad"
3,40,0.043197,islamabad_اسلام|mosque|آباد,"islamabad_اسلام, mosque, آباد"
3,40,0.043197,islamabad_اسلام|mosque|اسلام,"islamabad_اسلام, mosque, اسلام"
3,40,0.043197,islamabad_اسلام|mosque|اسلام_آباد,"islamabad_اسلام, mosque, اسلام_آباد"
3,40,0.043197,islamabad|islamabad_اسلام|mosque,"islamabad, islamabad_اسلام, mosque"
3,40,0.043197,islamabad|islamabad_اسلام|mosque_islamabad,"islamabad, islamabad_اسلام, mosque_islamabad"
3,39,0.042117,amenity_mosque|islamabad_اسلام|tag:amenity=place_of_worship,"amenity_mosque, islamabad_اسلام, tag:amenity=place_of_worship"
3,39,0.042117,amenity|islamabad_اسلام|tag:amenity=place_of_worship,"amenity, islamabad_اسلام, tag:amenity=place_of_worship"
3,39,0.042117,clothes_islamabad|islamabad|shop,"clothes_islamabad, islamabad, shop"
3,39,0.042117,clothes_islamabad|islamabad|shop_clothes,"clothes_islamabad, islamabad, shop_clothes"
3,39,0.042117,clothes_islamabad|islamabad|tag:shop=clothes,"clothes_islamabad, islamabad, tag:shop=clothes"
3,39,0.042117,clothes_islamabad|shop_clothes|tag:shop=clothes,"clothes_islamabad, shop_clothes, tag:shop=clothes"
3,39,0.042117,clothes_islamabad|shop|shop_clothes,"clothes_islamabad, shop, shop_clothes"
3,39,0.042117,clothes_islamabad|shop|tag:shop=clothes,"clothes_islamabad, shop, tag:shop=clothes"
3,39,0.042117,clothes|clothes_islamabad|islamabad,"clothes, clothes_islamabad, islamabad"
3,39,0.042117,clothes|clothes_islamabad|shop,"clothes, clothes_islamabad, shop"
3,39,0.042117,clothes|clothes_islamabad|shop_clothes,"clothes, clothes_islamabad, shop_clothes"
3,39,0.042117,clothes|clothes_islamabad|tag:shop=clothes,"clothes, clothes_islamabad, tag:shop=clothes"
3,39,0.042117,clothes|islamabad|shop,"clothes, islamabad, shop"
3,39,0.042117,clothes|islamabad|shop_clothes,"clothes, islamabad, shop_clothes"
3,39,0.042117,clothes|islamabad|tag:shop=clothes,"clothes, islamabad, tag:shop=clothes"
3,39,0.042117,clothes|shop_clothes|tag:shop=clothes,"clothes, shop_clothes, tag:shop=clothes"
3,39,0.042117,clothes|shop|shop_clothes,"clothes, shop, shop_clothes"
3,39,0.042117,clothes|shop|tag:shop=clothes,"clothes, shop, tag:shop=clothes"
3,39,0.042117,islamabad_اسلام|mosque_islamabad|tag:amenity=place_of_worship,"islamabad_اسلام, mosque_islamabad, tag:amenity=place_of_worship"
3,39,0.042117,islamabad_اسلام|mosque|tag:amenity=place_of_worship,"islamabad_اسلام, mosque, tag:amenity=place_of_worship"
3,39,0.042117,islamabad_اسلام|tag:amenity=place_of_worship|آباد,"islamabad_اسلام, tag:amenity=place_of_worship, آباد"
3,39,0.042117,islamabad_اسلام|tag:amenity=place_of_worship|اسلام,"islamabad_اسلام, tag:amenity=place_of_worship, اسلام"
3,39,0.042117,islamabad_اسلام|tag:amenity=place_of_worship|اسلام_آباد,"islamabad_اسلام, tag:amenity=place_of_worship, اسلام_آباد"
3,39,0.042117,islamabad|islamabad_اسلام|tag:amenity=place_of_worship,"islamabad, islamabad_اسلام, tag:amenity=place_of_worship"
3,39,0.042117,islamabad|shop_clothes|tag:shop=clothes,"islamabad, shop_clothes, tag:shop=clothes"
3,39,0.042117,islamabad|shop|shop_clothes,"islamabad, shop, shop_clothes"
